日期,赛事,比赛,市场框架,模拟盘口/价格,模拟方向,赛果,模拟盈亏单位,模型更新
2026-09-05,巴西乙,尤文图德 vs 戈亚尼亚竞技,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,尤文图德2-2戈亚尼亚竞技,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,玻利甲,欧若拉 vs 圣荷西德奥罗,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,欧若拉3-0圣荷西德奥罗,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,巴拉甲秋,圣罗伦素体育会 vs 五月二日体育会,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,圣罗伦素体育会1-2五月二日体育会,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,巴西乙,塞阿拉 vs 累西腓体育,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,塞阿拉2-1累西腓体育,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,巴西甲,圣保罗 vs 米内罗竞技,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,圣保罗2-0米内罗竞技,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,智利乙,坎尔托塔 vs 科布雷洛,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,智利甲,维尼亚德马埃弗顿 vs 智利天主大学,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,维尼亚德马埃弗顿0-1智利天主大学,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,乌拉乙,米斯奥尼斯队 vs 科尔隆,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,米斯奥尼斯队0-1科尔隆,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,哥伦乙秋,奎迪奥 vs 皇家桑坦德,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,奎迪奥0-0皇家桑坦德,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,哥伦乙秋,马达莱纳联 vs 巴瑞库拉,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,马达莱纳联1-2巴瑞库拉,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,阿乙曼特秋,梅洛 vs 联合防卫队,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,阿甲,圣洛伦索 vs 塔勒瑞斯,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,圣洛伦索1-0塔勒瑞斯,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,厄瓜甲,山谷独立 vs 马卡拉,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美冠联,印地十一 vs 伯明翰军团,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美冠联,底特律城 vs 哈特福德竞技,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美冠联,迈阿密FC vs 匹兹堡猎犬河队,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美冠联,运动Jax vs 列克星敦,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美甲,查塔努加红狼 vs 格林维勒凯旋,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,哥伦甲秋,侨卡巴 vs 帕斯托,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,哥伦甲秋,圣塔菲 vs 福塔雷绍查,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美冠联,坦帕湾 vs 布鲁克林,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美冠联,罗德岛 vs 路易斯维尔FC,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美甲,萨拉索塔天堂 vs 斯波坎速度,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美甲,那不勒斯FC vs 博伊西AC,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美甲,韦恩堡FC vs 纽约宇宙队,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美职业,哥伦布机员 vs 科罗拉多急流,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美职业,夏洛特FC vs 休斯敦迪纳摩,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美职业,多伦多FC vs 芝加哥火焰,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美职业,奥兰多城 vs 圣地亚哥,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美职业,费城联合 vs CF蒙特利尔,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美职业,辛辛那提 vs 华盛顿联,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美职业,迈阿密国际 vs 亚特兰大联,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,巴西甲,弗鲁米嫩塞 vs 瓦斯科达伽马,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,智利乙,圣马洛科斯 vs 科比亚波,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,智利甲,智利大学 vs 科金博,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美甲,奥马哈 vs 夏洛特独立,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,阿甲,萨斯菲尔德 vs 拉普拉塔大学生,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美冠联,圣安东尼奥 vs 塔尔萨FC,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美甲,科珀斯克里斯蒂 vs 前锋麦迪逊足球俱乐部,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美职业,奥斯汀FC vs 圣何塞地震,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美职业,西雅图海湾人 vs 纽约红牛,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美职业,达拉斯FC vs 堪萨斯城竞技,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美冠联,奥兰治县布鲁斯 vs 萨克拉门托,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美职业,洛杉矶银河 vs 新英格兰革命,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美职业,皇家盐湖城 vs 洛杉矶FC,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,哥斯乙,瓜达卢普 vs 科罗纳多,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,美冠联,蒙特雷湾 vs 凤凰重生,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,新西兰杯,羊绒工业<font color=#880000>(中)</font> vs 芬奇布尔斯联,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,1-2,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,澳维超,艾云达尔 vs 普雷斯顿莱恩,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,2-0,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,澳昆超,潘尼苏拉 vs 摩顿城精英,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,3-2,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,中甲,陕西联合月亮泊队 vs 定南赣联,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,2-1,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,韩K3联,昌原 vs 大田地铁,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,进行中/待确认 0-1,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,捷丙,布拉格斯拉维亚C队 vs 皮斯克,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,进行中/待确认 1-1,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,捷丙,波利斯拉夫B队 vs 索史尔扎普,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,进行中/待确认 1-3,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,捷丙,洛科维塔维恩 vs 毕那索,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,进行中/待确认 2-2,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,捷丙,莫托勒 vs 艾利特马布拉格,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,进行中/待确认 3-0,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,泰联杯,洛布布里市FC vs 博乐大学,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,进行中/待确认 0-1,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,日职丙,FC岐阜 vs 金泽,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,进行中/待确认 0-1,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,日职丙,SC相模原 vs 长野琶扼搂,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,进行中/待确认 0-1,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,日职丙,松本山雅 vs 大阪俱乐部,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,进行中/待确认 0-0,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,日职丙,赞岐 vs 瑞拉滋贺,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,进行中/待确认 0-1,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,乌克甲,雅鲁德马里乌波尔 vs 库利基夫,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,进行中/待确认 1-0,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
2026-09-05,日职乙,藤枝MYFC vs 八户云罗里,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,进行中/待确认 0-0,不计,本次更新已重新读取即时盘口；亚盘方向由HTML红框EV漏斗给出；无投注数据时沿用原亚盘EV框架，有Chuqi/必发匹配时按资金流验证矩阵审计；赛况已刷新，只更新比分/状态，不改赛前结论/盘口/标签
